Algorithm,Iterations,Dataset,Learning Rate,Training Calibration Error,Testing Calibration Error,Testing Calibration Error (Ergodic),Validation Calibration Error
OGD,97,AdultIncome,0.9+0,0.013110528928002053,0.021329763127398486,0.000400806372672899,0.025048567278762073
Hedge,1,AdultIncome,0.8+0,0.13628198789179932,0.132362990649259,0.0013473760775337242,0.12974089336864308
Hedge,13,AdultIncome,0.8+0,0.034435854646139775,0.023325383942231524,0.0007526429364656888,0.025620096363223
Hedge,25,AdultIncome,0.8+0,0.03215695851144212,0.02455943639296237,0.0007457051546181842,0.02664102152541312
Hedge,37,AdultIncome,0.8+0,0.03200114417481909,0.024576165542598376,0.000745564651262939,0.026687181351808673
Hedge,49,AdultIncome,0.8+0,0.0319919898702379,0.0245753503971937,0.0007455484407002347,0.026690009368086617
Hedge,61,AdultIncome,0.8+0,0.03199123316684693,0.024575344363926926,0.0007455466347546305,0.02669034242397625
Hedge,73,AdultIncome,0.8+0,0.031991190450137236,0.024575346219894222,0.0007455465478660855,0.02669036122536769
Hedge,85,AdultIncome,0.8+0,0.031991187267965585,0.024575345945758047,0.0007455465392635434,0.026690362642260258
Hedge,97,AdultIncome,0.8+0,0.03199118704475341,0.02457534585370065,0.0007455465384449588,0.026690362724218198
Prod,1,AdultIncome,0.95+0,0.09414700459130755,0.09064396340911159,0.001034815686984875,0.08697561017194799
Prod,13,AdultIncome,0.95+0,0.007178899452231313,0.0321438004579062,0.0004499179518416963,0.029818609188889515
Prod,25,AdultIncome,0.95+0,0.004609895249911556,0.022902081852961904,0.0004045899151294053,0.027658476029601954
Prod,37,AdultIncome,0.95+0,0.0033648602523466686,0.018938654722500642,0.00037386749210945204,0.023772656296172777
Prod,49,AdultIncome,0.95+0,0.00382565643207869,0.02281687254181669,0.00037898869465914176,0.02473379868318308
Prod,61,AdultIncome,0.95+0,0.0027561294831404265,0.019160091033565363,0.0003866142528779394,0.023964664779854202
Prod,73,AdultIncome,0.95+0,0.002615228819791392,0.0191875145601549,0.0003909926590811439,0.023986623808270525
Prod,85,AdultIncome,0.95+0,0.002550967717208742,0.01924576037600814,0.0003935727289350076,0.024039842565515748
Prod,97,AdultIncome,0.95+0,0.002516524923864581,0.01927212284870945,0.0003954995598963065,0.024063130497667697
GD,1,AdultIncome,0.9+0,0.20916892294984168,0.2045303867403315,0.002045303867403315,0.20371814872594907
GD,13,AdultIncome,0.9+0,0.040397923390673676,0.02398204419889503,0.0006225618281688508,0.026322737909516412
GD,25,AdultIncome,0.9+0,0.01696898818212387,0.02398204419889503,0.0006232538259910455,0.026322737909516412
GD,37,AdultIncome,0.9+0,0.02645745167652014,0.02398204419889503,0.0006130874668865281,0.026322737909516412
GD,49,AdultIncome,0.9+0,0.02990101140881309,0.02398204419889503,0.0006102561238389762,0.026322737909516412
GD,61,AdultIncome,0.9+0,0.030869379427452385,0.02398204419889503,0.0006126636723504333,0.026322737909516412
GD,73,AdultIncome,0.9+0,0.031142414287657492,0.02398204419889503,0.000613336961577647,0.026322737909516412
GD,85,AdultIncome,0.9+0,0.031219657560093747,0.02398204419889503,0.0006135328100422178,0.026322737909516412
GD,97,AdultIncome,0.9+0,0.03124142773657439,0.02398204419889503,0.0006135886557612604,0.026322737909516412
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.10334277928157189,0.1029219806535428,0.0012783110775705553,0.10060228093255683
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.0450345206235908,0.052940539566099724,0.0006191431602802142,0.05804573036357926
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.04116705811040165,0.03907908838256554,0.0005506175777879951,0.04242740997608567
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.019801111672335985,0.028170173677572668,0.0004865947211060085,0.033870722416440846
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.019801111672335985,0.02751474878110871,0.0004921476693500726,0.03148471469179094
Hedge-Hedge,61,AdultIncome,0.95+0.9,0.019801111672335985,0.02751474878110871,0.0004921476693500726,0.03148471469179094
Hedge-Hedge,73,AdultIncome,0.95+0.9,0.017107549270090495,0.02435488657006091,0.00047748512513467214,0.027326573915281524
Hedge-Hedge,85,AdultIncome,0.95+0.9,0.016636148796846943,0.02385952025977273,0.0004686392226118212,0.02499618232985238
Hedge-Hedge,97,AdultIncome,0.95+0.9,0.01487027409790821,0.023881365380701392,0.0004645692698046411,0.025018567779749715
OGD-OGD,1,AdultIncome,0.95+0.99,0.0646503119168191,0.057942023222171214,0.0008379837681333144,0.06450028453114766
OGD-OGD,13,AdultIncome,0.95+0.99,0.04180156663768089,0.022208044002490716,0.0007516467010466172,0.025078562056039262
OGD-OGD,25,AdultIncome,0.95+0.99,0.0218961911818341,0.02288939566093156,0.0004070328698174524,0.023828902404187027
OGD-OGD,37,AdultIncome,0.95+0.99,0.0218961911818341,0.023448287622138186,0.0003986007399385576,0.02398715512472366
OGD-OGD,49,AdultIncome,0.95+0.99,0.017677360699933937,0.023494910155461384,0.00034416320646789826,0.024014581927023132
OGD-OGD,61,AdultIncome,0.95+0.99,0.01712072223977723,0.026481560860876687,0.00030461643085031925,0.027463022596432084
OGD-OGD,73,AdultIncome,0.95+0.99,0.01436981754800317,0.027925058406856287,0.00031001083979743287,0.02812141689950414
OGD-OGD,85,AdultIncome,0.95+0.99,0.01521111777318683,0.028004842366784046,0.00030703502167368443,0.02820468554998512
OGD-OGD,97,AdultIncome,0.95+0.99,0.022600806161336466,0.02834464027275139,0.0003116887007017274,0.028559298085106585
OGD,1,AdultIncome,0.9+0,0.06739664439661334,0.06046490796731944,0.0008632126155847966,0.06718311358180476
OGD,13,AdultIncome,0.9+0,0.02094329088594965,0.025165202155595583,0.0004705290980982805,0.021381043606703082
OGD,25,AdultIncome,0.9+0,0.020498944555417887,0.020604912088633128,0.000431496938178719,0.022124312212022157
OGD,37,AdultIncome,0.9+0,0.017645305493241146,0.020604912088633128,0.0004316896516308811,0.022124312212022157
OGD,49,AdultIncome,0.9+0,0.0156635883445694,0.020604912088633128,0.00043260879895304973,0.022124312212022157
OGD,61,AdultIncome,0.9+0,0.015284299326930107,0.020604912088633128,0.0004323503977719141,0.022124312212022157
OGD,73,AdultIncome,0.9+0,0.015189739209029043,0.020604912088633128,0.0004322414853902787,0.022124312212022157
OGD,85,AdultIncome,0.9+0,0.015159520212268806,0.020604912088633128,0.00043222097407931025,0.022124312212022157
OGD,97,AdultIncome,0.9+0,0.015151979943744029,0.020604912088633128,0.0004322122973224051,0.022124312212022157
Hedge,1,AdultIncome,0.8+0,0.1362919489040769,0.12865695392382548,0.0014065063109374029,0.1340447820228418
Hedge,13,AdultIncome,0.8+0,0.033488315375336565,0.03925155801254365,0.0007293241189677443,0.03936619829191022
Hedge,25,AdultIncome,0.8+0,0.031742320156938925,0.02496664801644994,0.0007234980962472443,0.02247292726956855
Hedge,37,AdultIncome,0.8+0,0.03156977073614587,0.024965595811248336,0.0007230179578331296,0.022472177603595152
Hedge,49,AdultIncome,0.8+0,0.03156087191395913,0.024965635797716126,0.0007229972779469518,0.0224722433987902
Hedge,61,AdultIncome,0.8+0,0.03156025608259811,0.024965617859356897,0.0007229948906584876,0.022472228051664392
Hedge,73,AdultIncome,0.8+0,0.03156020962198437,0.024965619144811546,0.0007229948500183316,0.022472229423439738
Hedge,85,AdultIncome,0.8+0,0.031560206629666326,0.024965619097620913,0.0007229948415039283,0.02247222938835956
Hedge,97,AdultIncome,0.8+0,0.03156020638910254,0.024965619090538575,0.0007229948407633013,0.022472229382293332
Prod,1,AdultIncome,0.95+0,0.09412293088363305,0.08664794855538456,0.001046807354406304,0.09181350860591808
Prod,13,AdultIncome,0.95+0,0.013694164584309965,0.02996231131248217,0.0004974335983829888,0.030565935744430756
Prod,25,AdultIncome,0.95+0,0.007438372311963801,0.024167721586249163,0.0004976720190639153,0.02774997815927953
Prod,37,AdultIncome,0.95+0,0.004803306569092043,0.02684737650686951,0.0004646736885309533,0.03068481798421254
Prod,49,AdultIncome,0.95+0,0.003830525715334949,0.02171405011947177,0.0004581488042832078,0.026996480466714243
Prod,61,AdultIncome,0.95+0,0.0033173863808231164,0.020414746857210033,0.0004569216668729171,0.025519614998166348
Prod,73,AdultIncome,0.95+0,0.0030895441663456712,0.022360818372858627,0.0004503057758154737,0.027593099793613227
Prod,85,AdultIncome,0.95+0,0.0030264584583987644,0.020715272456161456,0.00045284175091303563,0.02601820868603683
Prod,97,AdultIncome,0.95+0,0.0029899019887622124,0.020750079085038734,0.00045351899815522794,0.02630636978075089
GD,1,AdultIncome,0.9+0,0.20923775870772338,0.2013259668508287,0.0020287292817679557,0.2070982839313573
GD,13,AdultIncome,0.9+0,0.040952585816657804,0.04542651933701657,0.0009597627960256299,0.045958138325533034
GD,25,AdultIncome,0.9+0,0.01963419580438818,0.04542651933701657,0.0007904612310664023,0.045958138325533034
GD,37,AdultIncome,0.9+0,0.01697280180274823,0.05152406494848165,0.0008906723932934713,0.05304505153077861
GD,49,AdultIncome,0.9+0,0.01697280180274823,0.05152406494848165,0.0009171502253554245,0.05304505153077861
GD,61,AdultIncome,0.9+0,0.01697280180274823,0.05152406494848165,0.0009246283471917036,0.05304505153077861
GD,73,AdultIncome,0.9+0,0.01697280180274823,0.05152406494848165,0.0009267403896756724,0.05304505153077861
GD,85,AdultIncome,0.9+0,0.01697280180274823,0.05152406494848165,0.000927336892855448,0.05304505153077861
GD,97,AdultIncome,0.9+0,0.01697280180274823,0.05152406494848165,0.0009275053629720212,0.05304505153077861
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.10385686325621683,0.09699219202747955,0.0013876014782858454,0.10527291565791437
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.050508330368855825,0.03405848057420449,0.0007883650917514969,0.03243233362428343
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.046746869267485176,0.021015028363349522,0.0006389896908823736,0.0208822133270747
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.043227715530628895,0.021128448161397955,0.0004955625848957171,0.022814325702881295
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.021721090307653512,0.02444135628150791,0.0005894534079795981,0.025403430110415934
Hedge-Hedge,61,AdultIncome,0.95+0.9,0.021721090307653512,0.02476067918767932,0.0006059015722647335,0.025628886093758994
Hedge-Hedge,73,AdultIncome,0.95+0.9,0.021721090307653512,0.02476067918767932,0.0006068717405287965,0.025628886093758994
Hedge-Hedge,85,AdultIncome,0.95+0.9,0.021721090307653512,0.02476067918767932,0.0006073387743156991,0.025628886093758994
Hedge-Hedge,97,AdultIncome,0.95+0.9,0.02091020223371891,0.024731900633317858,0.0006035853073689173,0.025591976977137575
OGD-OGD,1,AdultIncome,0.95+0.99,0.07660682598286885,0.08084860849093102,0.0008795325468302798,0.07650920297535063
OGD-OGD,13,AdultIncome,0.95+0.99,0.0506088659335196,0.03477161292053656,0.0005595736031109571,0.03678112109228998
OGD-OGD,25,AdultIncome,0.95+0.99,0.02901932961378131,0.04090309213938469,0.0006029064849029161,0.042462161910956024
OGD-OGD,37,AdultIncome,0.95+0.99,0.02433892764682222,0.05424185509431788,0.0005643984648402915,0.051276814365990256
OGD-OGD,49,AdultIncome,0.95+0.99,0.016107057866842203,0.051132352708531836,0.0005435869580857894,0.04841104122839396
OGD-OGD,61,AdultIncome,0.95+0.99,0.016107057866842203,0.03489963917254349,0.0005225367426882432,0.03611656800772132
OGD-OGD,73,AdultIncome,0.95+0.99,0.014010358658011564,0.03521771825295868,0.000518217934886522,0.036013896910829866
OGD-OGD,85,AdultIncome,0.95+0.99,0.014010358658011564,0.03408657601847583,0.0005224386429940063,0.036463420642617476
OGD-OGD,97,AdultIncome,0.95+0.99,0.023556096278110387,0.03409582559874168,0.0005262764744562521,0.036814911658089075
OGD,1,AdultIncome,0.9+0,0.0665394654097323,0.0673776685815735,0.0009002960228323095,0.06390660435757826
OGD,13,AdultIncome,0.9+0,0.023122096611794485,0.02692465841542496,0.0004786352209972043,0.026568962317772202
OGD,25,AdultIncome,0.9+0,0.013893960289721905,0.019607142673040468,0.0004171120510666073,0.023640872311136228
OGD,37,AdultIncome,0.9+0,0.012612287680203348,0.020446408217329924,0.0004136029156331428,0.02447737847476125
OGD,49,AdultIncome,0.9+0,0.012304888562060953,0.02056592172465686,0.00041278395872664984,0.024596499039397385
OGD,61,AdultIncome,0.9+0,0.012228132004087214,0.020603250559893076,0.0004125837339173365,0.02463370514295843
OGD,73,AdultIncome,0.9+0,0.012207744204244185,0.020612727622831725,0.0004125298658371106,0.02464315104671938
OGD,85,AdultIncome,0.9+0,0.01220112226590471,0.02061521634354312,0.00041250980823472684,0.024645631584886096
OGD,97,AdultIncome,0.9+0,0.01219958430434498,0.020615691778823164,0.00041250419899007936,0.02464610545700543
Hedge,1,AdultIncome,0.8+0,0.13434462565883448,0.1398491350412126,0.001398491350412126,0.1319099669632734
Hedge,13,AdultIncome,0.8+0,0.03422623133443152,0.021478382466071585,0.000750777220449215,0.026089831776048608
Hedge,25,AdultIncome,0.8+0,0.03232975814317339,0.026545842647467257,0.000745990914084613,0.02709346426964165
Hedge,37,AdultIncome,0.8+0,0.032206401123117304,0.026556301607603017,0.0007457421968976532,0.027099570562658545
Hedge,49,AdultIncome,0.8+0,0.03219530648346973,0.026555530746513917,0.0007457087598558946,0.02709864713999019
Hedge,61,AdultIncome,0.8+0,0.03219454062335685,0.0265556937203579,0.0007457082736323684,0.02709878381250109
Hedge,73,AdultIncome,0.8+0,0.0321944948431982,0.026555703190195366,0.0007457081974083379,0.027098791874935413
Hedge,85,AdultIncome,0.8+0,0.03219449175079316,0.026555702783393385,0.0007457081916234292,0.027098791368500796
Hedge,97,AdultIncome,0.8+0,0.03219449152373818,0.02655570282152962,0.0007457081912174598,0.027098791400384056
Prod,1,AdultIncome,0.95+0,0.10996163154712851,0.10610617343262069,0.0011317799663704059,0.11447240498315585
Prod,13,AdultIncome,0.95+0,0.008537643913882141,0.036815666029534844,0.0006026614845558108,0.046230238358148365
Prod,25,AdultIncome,0.95+0,0.0063948474683685474,0.04177913911239881,0.000610022310318741,0.05050550426287672
Prod,37,AdultIncome,0.95+0,0.0032473893842324213,0.03746911536952553,0.000656957936753707,0.04024845096527499
Prod,49,AdultIncome,0.95+0,0.0029176619235747533,0.03692018458626304,0.0006517990768698839,0.039414786629449694
Prod,61,AdultIncome,0.95+0,0.0031942668801884493,0.035977396888966465,0.0006463046355399054,0.03939242256619228
Prod,73,AdultIncome,0.95+0,0.002712748098869544,0.03595115042427207,0.0006444721981390401,0.039388938207219865
Prod,85,AdultIncome,0.95+0,0.0026595700356656857,0.03593452500261116,0.0006426313324981669,0.039307806192435624
Prod,97,AdultIncome,0.95+0,0.00374795941798184,0.03408927264778154,0.000640137205336911,0.04175721872919929
GD,1,AdultIncome,0.9+0,0.06279197833968155,0.06362983425414363,0.0008628176795580109,0.0602314092563703
GD,13,AdultIncome,0.9+0,0.014873172640080777,0.018664334083025296,0.000413535478811178,0.019507976796204727
GD,25,AdultIncome,0.9+0,0.09158124794385494,0.028200071108441766,0.0007791062915471318,0.02689438080922577
GD,37,AdultIncome,0.9+0,0.014873172640080777,0.017630924815955597,0.0004740583581240749,0.018375039230540822
GD,49,AdultIncome,0.9+0,0.014873172640080777,0.017630924815955597,0.0004740583581240749,0.018375039230540822
GD,61,AdultIncome,0.9+0,0.014873172640080777,0.017630924815955597,0.0004740583581240749,0.018375039230540822
GD,73,AdultIncome,0.9+0,0.014873172640080777,0.017630924815955597,0.0004740583581240749,0.018375039230540822
GD,85,AdultIncome,0.9+0,0.014873172640080777,0.017630924815955597,0.0004740583581240749,0.018375039230540822
GD,97,AdultIncome,0.9+0,0.014873172640080777,0.017630924815955597,0.0004740583581240749,0.018375039230540822
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.10465459780238164,0.09696192079001884,0.0012921944622108527,0.10018195682841709
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.04581087492179254,0.05142132358496483,0.0006735754936539279,0.05194544834031215
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.05305210999371836,0.04030737766986714,0.0005758072698499308,0.04534130003390841
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.020556640413483093,0.028596690623585823,0.0006364892841069573,0.03053092339036908
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.020556640413483093,0.028596690623585823,0.000646575434650333,0.03053092339036908
Hedge-Hedge,61,AdultIncome,0.95+0.9,0.020556640413483093,0.028659462132137443,0.0006520855662290141,0.030678630658281764
Hedge-Hedge,73,AdultIncome,0.95+0.9,0.020556640413483093,0.02865857834965811,0.000653365563299554,0.030676551034922946
Hedge-Hedge,85,AdultIncome,0.95+0.9,0.018580910055450123,0.025472525863987863,0.0006444286659884658,0.027137382215555172
Hedge-Hedge,97,AdultIncome,0.95+0.9,0.017907844414159883,0.025472525863987863,0.0006395794523255876,0.027137382215555172
OGD-OGD,1,AdultIncome,0.95+0.99,0.06339298340525433,0.063499468575564,0.0008648289398992864,0.06508556933910542
OGD-OGD,13,AdultIncome,0.95+0.99,0.043335154329397566,0.028082917791156917,0.0004370425020968781,0.023326303391567764
OGD-OGD,25,AdultIncome,0.95+0.99,0.024188674513119363,0.018682674653025654,0.00033665893130607695,0.019649377203210576
OGD-OGD,37,AdultIncome,0.95+0.99,0.024188674513119363,0.021264813422194457,0.00032983542979254666,0.019412767541149654
OGD-OGD,49,AdultIncome,0.95+0.99,0.01719823043835645,0.023094098971488917,0.0003751718558908273,0.019794720913918522
OGD-OGD,61,AdultIncome,0.95+0.99,0.014748357008678591,0.025333499681436715,0.00039624781852621807,0.022206508453632617
OGD-OGD,73,AdultIncome,0.95+0.99,0.019692718894700912,0.02509406995235601,0.0004068477653382934,0.024240043403509572
OGD-OGD,85,AdultIncome,0.95+0.99,0.019692718894700912,0.024695248641976402,0.00041812149679356264,0.02326557765752903
OGD-OGD,97,AdultIncome,0.95+0.99,0.019692718894700912,0.025244291336862318,0.0004254610017083342,0.023461197313294786
OGD,1,AdultIncome,0.9+0,0.06608846651520017,0.06620881764292709,0.0008919224305729173,0.0678371211043606
OGD,13,AdultIncome,0.9+0,0.020826372832794805,0.03609944947911623,0.00043632754591608954,0.0327823131215373
OGD,25,AdultIncome,0.9+0,0.014155248694740968,0.021667000501209233,0.0004163340654144304,0.024571704586311454
OGD,37,AdultIncome,0.9+0,0.015711972021709857,0.022294826831916564,0.0004114188297190092,0.02521704557569049
OGD,49,AdultIncome,0.9+0,0.01425773101195253,0.022294826831916564,0.0004122477532684139,0.02521704557569049
OGD,61,AdultIncome,0.9+0,0.013848662177155502,0.022294826831916564,0.0004124820222848435,0.02521704557569049
OGD,73,AdultIncome,0.9+0,0.013733280555090875,0.022294826831916564,0.00041254818902665294,0.02521704557569049
OGD,85,AdultIncome,0.9+0,0.013700705902143416,0.022294826831916564,0.00041256687641752184,0.02521704557569049
OGD,97,AdultIncome,0.9+0,0.01369150686698754,0.022294826831916564,0.00041257215427936114,0.02521704557569049
Hedge,1,AdultIncome,0.8+0,0.1364386780730101,0.12941297545712957,0.0013426070054373743,0.13232393627182107
Hedge,13,AdultIncome,0.8+0,0.03381422526907588,0.026068705044785447,0.0007374072532133337,0.023659969073014053
Hedge,25,AdultIncome,0.8+0,0.03155519531949952,0.0270129560902277,0.0007311663662047793,0.02463056217190713
Hedge,37,AdultIncome,0.8+0,0.03139367556527059,0.027080832032900005,0.0007306883080942734,0.02470033167002588
Hedge,49,AdultIncome,0.8+0,0.03138461104369884,0.027084754690446317,0.0007306643849882069,0.024704363759121405
Hedge,61,AdultIncome,0.8+0,0.031383927458499786,0.02708493006549849,0.0007306633641695679,0.024704544026663784
Hedge,73,AdultIncome,0.8+0,0.03138388304159953,0.027084948738443068,0.0007306632667697871,0.024704563220533077
Hedge,85,AdultIncome,0.8+0,0.03138387972095448,0.027084950134448376,0.0007306632578979954,0.02470456465548316
Hedge,97,AdultIncome,0.8+0,0.031383879512189294,0.027084950222213612,0.000730663257151226,0.024704564745696822
Prod,1,AdultIncome,0.95+0,0.0942748961633282,0.08720224617335395,0.0010390725477764698,0.09030033332480852
Prod,13,AdultIncome,0.95+0,0.012277094185287654,0.03317387697165801,0.0004305892085762954,0.030448104824186313
Prod,25,AdultIncome,0.95+0,0.007062770800298643,0.03875431841463745,0.0004099109936415583,0.03466081126668478
Prod,37,AdultIncome,0.95+0,0.004855144531367314,0.03158588075308283,0.00039702044383448066,0.027533385466613037
Prod,49,AdultIncome,0.95+0,0.004082017670768078,0.02961969822554538,0.0003901098711083637,0.02498747885963631
Prod,61,AdultIncome,0.95+0,0.0035087163079722773,0.030016169353811597,0.0003852907408651205,0.025065299997983653
Prod,73,AdultIncome,0.95+0,0.003347945821351819,0.031299426381317545,0.0003857741063665586,0.02563641265325946
Prod,85,AdultIncome,0.95+0,0.0032145424262713007,0.031200497837129207,0.0003846495720016688,0.025597108243163788
Prod,97,AdultIncome,0.95+0,0.0031732770572920803,0.03115333114801267,0.0003845299329122018,0.025545310890888445
GD,1,AdultIncome,0.9+0,0.20937543022348676,0.2024309392265193,0.002024309392265193,0.2050182007280291
GD,13,AdultIncome,0.9+0,0.03613338938502543,0.02677767955801105,0.0005541419595199502,0.024220878835153406
GD,25,AdultIncome,0.9+0,0.01304940571795696,0.02677767955801105,0.0005344452690981461,0.024220878835153406
GD,37,AdultIncome,0.9+0,0.02200479568502193,0.02677767955801105,0.0005226847402095548,0.024220878835153406
GD,49,AdultIncome,0.9+0,0.02554093631866843,0.02677767955801105,0.0005320616885300413,0.024220878835153406
GD,61,AdultIncome,0.9+0,0.02653964687876084,0.02677767955801105,0.0005347100156978025,0.024220878835153406
GD,73,AdultIncome,0.9+0,0.02682293762641428,0.02677767955801105,0.00053545481314441,0.024220878835153406
GD,85,AdultIncome,0.9+0,0.02690282828215746,0.02677767955801105,0.0005273729371169367,0.024220878835153406
GD,97,AdultIncome,0.9+0,0.026925327632684973,0.02677767955801105,0.0005274325996894977,0.024220878835153406
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.20772337203432614,0.20707182320441989,0.002070718232044199,0.20891835673426937
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.061933932739715286,0.04807264945924433,0.0008261370014189658,0.04862301216067249
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.04990580894258904,0.03661375180438407,0.00044751734373457355,0.03158627478393225
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.04270720029699386,0.03661375180438407,0.0004296272847997532,0.030171978212919268
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.041821812196387115,0.03306014682649045,0.00039672298155088074,0.02959835945871136
Hedge-Hedge,61,AdultIncome,0.95+0.9,0.027749498330921937,0.03236538825885705,0.0003531697420135234,0.03032527030667524
Hedge-Hedge,73,AdultIncome,0.95+0.9,0.022339361776423008,0.029442317573251633,0.0003764509316082651,0.027589280483655214
Hedge-Hedge,85,AdultIncome,0.95+0.9,0.022339361776423008,0.029584922379803463,0.0003830004506641359,0.027643443077540422
Hedge-Hedge,97,AdultIncome,0.95+0.9,0.022339361776423008,0.02965638348292801,0.00038638912903734434,0.027670609379197224
OGD-OGD,1,AdultIncome,0.95+0.99,0.06394805717388909,0.06295358795531708,0.0008483204099399111,0.06258283853159041
OGD-OGD,13,AdultIncome,0.95+0.99,0.04581564177439809,0.027481607846007228,0.0005683764948739546,0.023208567160730876
OGD-OGD,25,AdultIncome,0.95+0.99,0.022483252058067317,0.03309540482616027,0.0005560350431967668,0.02848195081890979
OGD-OGD,37,AdultIncome,0.95+0.99,0.022483252058067317,0.03272735870452892,0.0005511559281164022,0.028441134936516437
OGD-OGD,49,AdultIncome,0.95+0.99,0.014972813676315975,0.02323619144140003,0.0005060599274731121,0.019917013398465726
OGD-OGD,61,AdultIncome,0.95+0.99,0.014805597462359219,0.024238052431138482,0.0004887915442649289,0.021786035322880645
OGD-OGD,73,AdultIncome,0.95+0.99,0.014805597462359219,0.024238052431138482,0.0004703377146626426,0.021786035322880645
OGD-OGD,85,AdultIncome,0.95+0.99,0.014805597462359219,0.024156463399264902,0.00046487109561920814,0.021955372821235414
OGD-OGD,97,AdultIncome,0.95+0.99,0.019625092930489613,0.02443111377366607,0.00046487264602028454,0.021508407455568153
OGD,1,AdultIncome,0.9+0,0.06663700917211127,0.06572359409135249,0.0008760204713002652,0.06530002893954649
OGD,13,AdultIncome,0.9+0,0.021215871593822256,0.027322681711755885,0.00045066270695064256,0.02584227130314447
OGD,25,AdultIncome,0.9+0,0.014335385222354722,0.025053364521105046,0.0004316295656566072,0.02192287662943905
OGD,37,AdultIncome,0.9+0,0.01728429426476795,0.025902551292982093,0.0004259988859717324,0.022847780508226997
OGD,49,AdultIncome,0.9+0,0.015774185410241278,0.025902551292982093,0.0004268146358788479,0.022847780508226997
OGD,61,AdultIncome,0.9+0,0.015348923043565398,0.025902551292982093,0.0004270460304979648,0.022847780508226997
OGD,73,AdultIncome,0.9+0,0.0152289358697487,0.025902551292982093,0.0004271114535568415,0.022847780508226997
OGD,85,AdultIncome,0.9+0,0.015195057943818781,0.025902551292982093,0.00042712993635671726,0.022847780508226997
OGD,97,AdultIncome,0.9+0,0.015185490624707192,0.025902551292982093,0.0004271351568707754,0.022847780508226997
Hedge,1,AdultIncome,0.8+0,0.1350583494789459,0.13409747829032842,0.0014167416615612734,0.13463318356069992
Hedge,13,AdultIncome,0.8+0,0.034440967887469476,0.025896057777266012,0.0007382653120096816,0.02228940343205221
Hedge,25,AdultIncome,0.8+0,0.03206214838815468,0.029740332273968013,0.000731559780299377,0.023449343563012533
Hedge,37,AdultIncome,0.8+0,0.03193846640393706,0.02972095358392801,0.0007312128550696163,0.023447448552263644
Hedge,49,AdultIncome,0.8+0,0.031929977949894,0.029719195062641618,0.0007311869454177314,0.023451398555568857
Hedge,61,AdultIncome,0.8+0,0.03192941652317393,0.029719141659206923,0.0007311855687902611,0.023451659814215927
Hedge,73,AdultIncome,0.8+0,0.03192937456680143,0.029719133742658686,0.0007311854421765992,0.023451679338544612
Hedge,85,AdultIncome,0.8+0,0.03192937160555803,0.029719133377148533,0.0007311854339186008,0.023451680741717346
Hedge,97,AdultIncome,0.8+0,0.0319293713986058,0.029719133363518127,0.0007311854335866558,0.02345168081285936
Prod,1,AdultIncome,0.95+0,0.09305165089211898,0.09191196449596961,0.0010540168463001548,0.09168989710408096
Prod,13,AdultIncome,0.95+0,0.010248100763472495,0.028402044048585828,0.0004130948264170799,0.026858809809223994
Prod,25,AdultIncome,0.95+0,0.005082575984375592,0.034786635747425444,0.0003830428906221617,0.029270652003904253
Prod,37,AdultIncome,0.95+0,0.0033121952327862534,0.03851393611931776,0.00036565702296472504,0.030283015540732497
Prod,49,AdultIncome,0.95+0,0.002759068389820466,0.0285163340336184,0.00036568801503413515,0.020956029870127416
Prod,61,AdultIncome,0.95+0,0.0026032675871646917,0.027733304681574054,0.00036317831368663767,0.02264856965427275
Prod,73,AdultIncome,0.95+0,0.0024875869361230736,0.027688145730932867,0.00036230559735878147,0.02257767069197928
Prod,85,AdultIncome,0.95+0,0.0024443640591301427,0.027737196822718708,0.00036286850540880413,0.0223969079660191
Prod,97,AdultIncome,0.95+0,0.00242250758490424,0.027683323861824045,0.0003630667295723402,0.022345057331591152
GD,1,AdultIncome,0.9+0,0.20772337203432614,0.20707182320441986,0.0020707182320441986,0.20891835673426937
GD,13,AdultIncome,0.9+0,0.041979052575037056,0.026512983425414364,0.0006320039610725554,0.022932722308892362
GD,25,AdultIncome,0.9+0,0.012181794089302924,0.026512983425414364,0.0005886097301149678,0.022932722308892362
GD,37,AdultIncome,0.9+0,0.02201604106896139,0.026512983425414364,0.0005799077291680843,0.022932722308892362
