Algorithm,Iterations,Dataset,Learning Rate,Training Calibration Error,Testing Calibration Error,Testing Calibration Error (Ergodic)
Hedge-Hedge,10,AdultIncome,0.95+0.95,0.054426981126130106,0.04500248632521134,0.0007848565232874608
Hedge-Hedge,13,AdultIncome,0.95+0.95,0.043054040941123306,0.04500248632521134,0.0005022860123604284
Hedge-Hedge,16,AdultIncome,0.95+0.95,0.043054040941123306,0.04500248632521134,0.0002680394483729641
Hedge-Hedge,19,AdultIncome,0.95+0.95,0.043054040941123306,0.04500248632521134,0.0002680394483729641
Hedge-Hedge,22,AdultIncome,0.95+0.95,0.02486208040550786,0.04500248632521134,0.0002680394483729641
Hedge-Hedge,25,AdultIncome,0.95+0.95,0.02486208040550786,0.04500248632521134,0.0002680394483729641
Hedge-Hedge,28,AdultIncome,0.95+0.95,0.02486208040550786,0.04500248632521134,0.0002680394483729641
Hedge-Hedge,31,AdultIncome,0.95+0.95,0.02486208040550786,0.04500248632521134,0.0002680394483729641
Hedge-Hedge,34,AdultIncome,0.95+0.95,0.02486208040550786,0.04500248632521134,0.0002680394483729641
Hedge-Hedge,37,AdultIncome,0.95+0.95,0.02486208040550786,0.04500248632521134,0.0002680394483729641
Hedge-Hedge,40,AdultIncome,0.95+0.95,0.02486208040550786,0.04500248632521134,0.00032758756436863565
Hedge-Hedge,43,AdultIncome,0.95+0.95,0.02486208040550786,0.04500248632521134,0.0003856421497295787
Hedge-Hedge,46,AdultIncome,0.95+0.95,0.022553237157395094,0.04500248632521134,0.0003856421497295787
Hedge-Hedge,49,AdultIncome,0.95+0.95,0.01663949440488973,0.04500248632521134,0.0003856421497295787
Hedge-Hedge,1,AdultIncome,0.9+0.95,0.12638319035185877,0.12630532073595224,0.0012630532073595224
Hedge-Hedge,4,AdultIncome,0.9+0.95,0.09707220496393998,0.08312613956572187,0.0011180525698524083
Hedge-Hedge,7,AdultIncome,0.9+0.95,0.07874294411851487,0.0700575968118659,0.0009303799668105617
Hedge-Hedge,10,AdultIncome,0.9+0.95,0.07874294411851487,0.08157864364228386,0.0008157864364228386
Hedge-Hedge,13,AdultIncome,0.9+0.95,0.0694817827147814,0.07217064145166219,0.0007217064145166219
Hedge-Hedge,16,AdultIncome,0.9+0.95,0.05460044823558245,0.05265688811834416,0.0005265688811834416
Hedge-Hedge,19,AdultIncome,0.9+0.95,0.05460044823558245,0.0429227640422599,0.000429227640422599
Hedge-Hedge,22,AdultIncome,0.9+0.95,0.05460044823558245,0.03648629246241749,0.00037855177354210984
Hedge-Hedge,25,AdultIncome,0.9+0.95,0.05460044823558245,0.022402184071049613,0.00037855177354210984
Hedge-Hedge,28,AdultIncome,0.9+0.95,0.051028849300167094,0.022402184071049613,0.00037855177354210984
Hedge-Hedge,31,AdultIncome,0.9+0.95,0.04701501282953948,0.022402184071049613,0.00037855177354210984
Hedge-Hedge,34,AdultIncome,0.9+0.95,0.04416636921530875,0.022402184071049613,0.00037855177354210984
Hedge-Hedge,37,AdultIncome,0.9+0.95,0.04213140441944537,0.022402184071049613,0.00037855177354210984
Hedge-Hedge,40,AdultIncome,0.9+0.95,0.04067024259472105,0.022402184071049613,0.00037855177354210984
Hedge-Hedge,43,AdultIncome,0.9+0.95,0.03961697535564186,0.022402184071049613,0.00037855177354210984
Hedge-Hedge,46,AdultIncome,0.9+0.95,0.038855495974844854,0.022402184071049613,0.00037855177354210984
Hedge-Hedge,49,AdultIncome,0.9+0.95,0.03830375948481695,0.022402184071049613,0.00037855177354210984
OGD-OGD,1,AdultIncome,0.95+0.95,0.12638319035185877,0.12091828277805404,0.0012091828277805403
OGD-OGD,4,AdultIncome,0.95+0.95,0.05761324454618554,0.08312613956572187,0.000995371425126102
OGD-OGD,7,AdultIncome,0.95+0.95,0.03610851774547073,0.046268819855256424,0.0005599382683821887
OGD-OGD,10,AdultIncome,0.95+0.95,0.02354831648921458,0.02389027010404333,0.00023890270104043332
OGD-OGD,13,AdultIncome,0.95+0.95,0.09537630523321229,0.06097379123192591,0.0005594773155992058
OGD-OGD,16,AdultIncome,0.95+0.95,0.019167031467012704,0.00862046129897872,0.00013646520970984048
OGD-OGD,19,AdultIncome,0.95+0.95,0.019167031467012704,0.00862046129897872,0.00013646520970984048
OGD-OGD,22,AdultIncome,0.95+0.95,0.019167031467012704,0.00862046129897872,0.00013646520970984048
OGD-OGD,25,AdultIncome,0.95+0.95,0.01245781674282332,0.00862046129897872,0.00013646520970984048
OGD-OGD,28,AdultIncome,0.95+0.95,0.008289492805274927,0.00862046129897872,0.00013646520970984048
OGD-OGD,31,AdultIncome,0.95+0.95,0.008289492805274927,0.00862046129897872,0.00013646520970984048
OGD-OGD,34,AdultIncome,0.95+0.95,0.008289492805274927,0.00862046129897872,0.00013646520970984048
OGD-OGD,37,AdultIncome,0.95+0.95,0.008289492805274927,0.00862046129897872,0.00013646520970984048
OGD-OGD,40,AdultIncome,0.95+0.95,0.008289492805274927,0.00862046129897872,0.00013646520970984048
OGD-OGD,43,AdultIncome,0.95+0.95,0.008289492805274927,0.00862046129897872,0.00013646520970984048
OGD-OGD,46,AdultIncome,0.95+0.95,0.008289492805274927,0.00862046129897872,0.00013646520970984048
OGD-OGD,49,AdultIncome,0.95+0.95,0.008289492805274927,0.00862046129897872,0.00013646520970984048
OGD-OGD,1,AdultIncome,0.9+0.95,0.12638319035185877,0.12091828277805404,0.0012091828277805403
OGD-OGD,4,AdultIncome,0.9+0.95,0.042699601540427845,0.08312613956572187,0.0009490036856667879
OGD-OGD,7,AdultIncome,0.9+0.95,0.042699601540427845,0.08312613956572187,0.0009490036856667879
OGD-OGD,10,AdultIncome,0.9+0.95,0.03275101193689504,0.06417311215640643,0.0007285424304212644
OGD-OGD,13,AdultIncome,0.9+0.95,0.024608575145389323,0.04950232143777845,0.0005565190193325033
OGD-OGD,16,AdultIncome,0.9+0.95,0.024608575145389323,0.03488846125868633,0.0004103804175415821
OGD-OGD,19,AdultIncome,0.9+0.95,0.024608575145389323,0.03488846125868633,0.0004103804175415821
OGD-OGD,22,AdultIncome,0.9+0.95,0.024608575145389323,0.03488846125868633,0.0004103804175415821
OGD-OGD,25,AdultIncome,0.9+0.95,0.020554034101483435,0.03488846125868633,0.00039777451684526384
OGD-OGD,28,AdultIncome,0.9+0.95,0.01973286806360211,0.03488846125868633,0.0003853795373499234
OGD-OGD,31,AdultIncome,0.9+0.95,0.01973286806360211,0.03488846125868633,0.00037679292103734956
OGD-OGD,34,AdultIncome,0.9+0.95,0.01973286806360211,0.03488846125868633,0.00037076758003625425
OGD-OGD,37,AdultIncome,0.9+0.95,0.01973286806360211,0.03488846125868633,0.0003664976834599827
OGD-OGD,40,AdultIncome,0.9+0.95,0.01973286806360211,0.03488846125868633,0.00036344926848239556
OGD-OGD,43,AdultIncome,0.9+0.95,0.017009630544274672,0.03488846125868633,0.00036198447344759264
OGD-OGD,46,AdultIncome,0.9+0.95,0.016277036122523056,0.03488846125868633,0.00036098300621986744
OGD-OGD,49,AdultIncome,0.9+0.95,0.016277036122523056,0.03488846125868633,0.00035983345263115076
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.12638319035185877,0.12630532073595224,0.0012630532073595224
Hedge-Hedge,4,AdultIncome,0.95+0.9,0.09205391918999778,0.08312613956572187,0.0011024503077351846
Hedge-Hedge,7,AdultIncome,0.95+0.9,0.06614842257498532,0.06414699951280926,0.0008321165932224594
Hedge-Hedge,10,AdultIncome,0.95+0.9,0.05079919074027578,0.050950218394894574,0.0005095021839489457
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.04441449328918594,0.0228702841050634,0.000228702841050634
Hedge-Hedge,16,AdultIncome,0.95+0.9,0.04441449328918594,0.02025043194504954,0.00015813297820259066
Hedge-Hedge,19,AdultIncome,0.95+0.9,0.04441449328918594,0.02025043194504954,0.00015813297820259066
Hedge-Hedge,22,AdultIncome,0.95+0.9,0.025613196190892043,0.02025043194504954,1.21812733367476e-05
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.025613196190892043,0.02025043194504954,7.623768527180395e-05
Hedge-Hedge,28,AdultIncome,0.95+0.9,0.025613196190892043,0.02025043194504954,0.00010322521318900101
Hedge-Hedge,31,AdultIncome,0.95+0.9,0.025613196190892043,0.02025043194504954,0.00012999910086472524
Hedge-Hedge,34,AdultIncome,0.95+0.9,0.025613196190892043,0.02104255965223023,0.00014735584571526483
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.025114816485286205,0.02182951905461778,0.00015522543973914033
Hedge-Hedge,40,AdultIncome,0.95+0.9,0.025114816485286205,0.022156421457237858,0.00015849446376534112
Hedge-Hedge,43,AdultIncome,0.95+0.9,0.025114816485286205,0.022156421457237858,0.00015849446376534112
Hedge-Hedge,46,AdultIncome,0.95+0.9,0.02043453864255096,0.022156421457237858,0.00017304583149791767
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.014693234028727645,0.022156421457237858,0.00019089601849699912
Hedge-Hedge,1,AdultIncome,0.9+0.9,0.12638319035185877,0.12630532073595224,0.0012630532073595224
Hedge-Hedge,4,AdultIncome,0.9+0.9,0.09389846116806361,0.08888049167050613,0.0008888049167050612
Hedge-Hedge,7,AdultIncome,0.9+0.9,0.07575099264995754,0.07098270338283542,0.0008547597730683996
Hedge-Hedge,10,AdultIncome,0.9+0.9,0.07575099264995754,0.04500248632521134,0.0006671552444384141
Hedge-Hedge,13,AdultIncome,0.9+0.9,0.07575099264995754,0.04500248632521134,0.0006671552444384141
Hedge-Hedge,16,AdultIncome,0.9+0.9,0.060375460247481,0.04500248632521134,0.0006671552444384141
Hedge-Hedge,19,AdultIncome,0.9+0.9,0.060375460247481,0.04500248632521134,0.0006671552444384141
Hedge-Hedge,22,AdultIncome,0.9+0.9,0.060375460247481,0.04500248632521134,0.0006671552444384141
Hedge-Hedge,25,AdultIncome,0.9+0.9,0.05795590344617653,0.04500248632521134,0.0006671552444384141
Hedge-Hedge,28,AdultIncome,0.9+0.9,0.052208091378505066,0.04500248632521134,0.0006671552444384141
Hedge-Hedge,31,AdultIncome,0.9+0.9,0.048159242669382284,0.04500248632521134,0.0006671552444384141
Hedge-Hedge,34,AdultIncome,0.9+0.9,0.04528463021565768,0.04500248632521134,0.0006671552444384141
Hedge-Hedge,37,AdultIncome,0.9+0.9,0.04323054436192413,0.04500248632521134,0.0006671552444384141
Hedge-Hedge,40,AdultIncome,0.9+0.9,0.04175536003691006,0.04500248632521134,0.0006671552444384141
Hedge-Hedge,43,AdultIncome,0.9+0.9,0.04069183282356367,0.04500248632521134,0.0006671552444384141
Hedge-Hedge,46,AdultIncome,0.9+0.9,0.039922856493577706,0.04500248632521134,0.0006671552444384141
Hedge-Hedge,49,AdultIncome,0.9+0.9,0.039365646436086116,0.04500248632521134,0.0006671552444384141
OGD-OGD,1,AdultIncome,0.95+0.9,0.12638319035185877,0.12630532073595224,0.0012630532073595224
OGD-OGD,4,AdultIncome,0.95+0.9,0.06065430496142094,0.08312613956572187,0.0010048263314128643
OGD-OGD,7,AdultIncome,0.95+0.9,0.06065430496142094,0.08312613956572187,0.0010048263314128643
OGD-OGD,10,AdultIncome,0.95+0.9,0.02290076593901489,0.03331082984382764,0.0003892943844801304
OGD-OGD,13,AdultIncome,0.95+0.9,0.02290076593901489,0.03331082984382764,0.0003892943844801304
OGD-OGD,16,AdultIncome,0.95+0.9,0.02290076593901489,0.03331082984382764,0.0003892943844801304
OGD-OGD,19,AdultIncome,0.95+0.9,0.02290076593901489,0.025443176928138935,0.00031061785532324334
OGD-OGD,22,AdultIncome,0.95+0.9,0.0604181366859698,0.03750522536035965,0.000346630289604384
OGD-OGD,25,AdultIncome,0.95+0.9,0.0604181366859698,0.03750522536035965,0.000346630289604384
OGD-OGD,28,AdultIncome,0.95+0.9,0.0604181366859698,0.03750522536035965,0.000346630289604384
OGD-OGD,31,AdultIncome,0.95+0.9,0.00775134194226384,0.025443176928138935,0.0002635170534220016
OGD-OGD,34,AdultIncome,0.95+0.9,0.007618084782123995,0.025443176928138935,0.0002524648791147182
OGD-OGD,37,AdultIncome,0.95+0.9,0.007618084782123995,0.025443176928138935,0.00023608532005552343
OGD-OGD,40,AdultIncome,0.95+0.9,0.007618084782123995,0.025443176928138935,0.00022327044691680152
OGD-OGD,43,AdultIncome,0.95+0.9,0.007618084782123995,0.025443176928138935,0.00022327044691680152
OGD-OGD,46,AdultIncome,0.95+0.9,0.007618084782123995,0.025443176928138935,0.00022327044691680152
OGD-OGD,49,AdultIncome,0.95+0.9,0.007618084782123995,0.025443176928138935,0.00022327044691680152
OGD-OGD,1,AdultIncome,0.9+0.9,0.1256579220025695,0.12630532073595224,0.0012630532073595224
OGD-OGD,4,AdultIncome,0.9+0.9,0.05778023344944232,0.05325919317431082,0.0005325919317431082
OGD-OGD,7,AdultIncome,0.9+0.9,0.02502153746269123,0.04500248632521134,0.0004307424587502164
OGD-OGD,10,AdultIncome,0.9+0.9,0.02502153746269123,0.04500248632521134,0.0004307424587502164
OGD-OGD,13,AdultIncome,0.9+0.9,0.01759992024655776,0.04500248632521134,0.0004076680420358305
OGD-OGD,16,AdultIncome,0.9+0.9,0.01759992024655776,0.04500248632521134,0.0004076680420358305
OGD-OGD,19,AdultIncome,0.9+0.9,0.011158475927093158,0.04500248632521134,0.00039278091288449013
OGD-OGD,22,AdultIncome,0.9+0.9,0.007103896991509821,0.04500248632521134,0.00039278091288449013
OGD-OGD,25,AdultIncome,0.9+0.9,0.005466591141267587,0.04500248632521134,0.00039278091288449013
OGD-OGD,28,AdultIncome,0.9+0.9,0.003975587427647878,0.04500248632521134,0.00039278091288449013
OGD-OGD,31,AdultIncome,0.9+0.9,0.003975587427647878,0.04500248632521134,0.00039278091288449013
OGD-OGD,34,AdultIncome,0.9+0.9,0.003975587427647878,0.04500248632521134,0.00039278091288449013
OGD-OGD,37,AdultIncome,0.9+0.9,0.003975587427647878,0.04500248632521134,0.00039278091288449013
OGD-OGD,40,AdultIncome,0.9+0.9,0.003975587427647878,0.04500248632521134,0.00039278091288449013
OGD-OGD,43,AdultIncome,0.9+0.9,0.003975587427647878,0.04500248632521134,0.00039278091288449013
OGD-OGD,46,AdultIncome,0.9+0.9,0.003975587427647878,0.04500248632521134,0.00039278091288449013
OGD-OGD,49,AdultIncome,0.9+0.9,0.003975587427647878,0.04500248632521134,0.00039278091288449013
OGD,1,AdultIncome,0.8+0,0.1256579220025695,0.12630532073595224,0.0012630532073595224
OGD,4,AdultIncome,0.8+0,0.03559624185001238,0.04500248632521134,0.000562006948720255
OGD,7,AdultIncome,0.8+0,0.020450091492566144,0.04500248632521134,0.0004564391976563686
OGD,10,AdultIncome,0.8+0,0.0114997140321604,0.04500248632521134,0.0004564391976563686
OGD,13,AdultIncome,0.8+0,0.00738844444341099,0.04500248632521134,0.0004564391976563686
OGD,16,AdultIncome,0.8+0,0.005506785976258624,0.04500248632521134,0.0004564391976563686
OGD,19,AdultIncome,0.8+0,0.00481681579294417,0.04500248632521134,0.00044532759235673883
OGD,22,AdultIncome,0.8+0,0.004315067663691441,0.04500248632521134,0.00044532759235673883
OGD,25,AdultIncome,0.8+0,0.004060214681276024,0.04500248632521134,0.00044532759235673883
OGD,28,AdultIncome,0.8+0,0.0039302632204537705,0.04500248632521134,0.00044532759235673883
OGD,31,AdultIncome,0.8+0,0.003863867589000537,0.04500248632521134,0.00044532759235673883
OGD,34,AdultIncome,0.8+0,0.003841040615958719,0.04500248632521134,0.0004450154786753017
OGD,37,AdultIncome,0.8+0,0.0038236595277680993,0.04500248632521134,0.0004450154786753017
OGD,40,AdultIncome,0.8+0,0.0038147629197618944,0.04500248632521134,0.0004450154786753017
OGD,43,AdultIncome,0.8+0,0.0038102085141307625,0.04500248632521134,0.0004450154786753017
OGD,46,AdultIncome,0.8+0,0.003807876830839328,0.04500248632521134,0.0004450154786753017
OGD,49,AdultIncome,0.8+0,0.003806683054183921,0.04500248632521134,0.0004450154786753017
Hedge,1,AdultIncome,0.8+0,0.1256579220025695,0.12630532073595224,0.0012630532073595224
Hedge,4,AdultIncome,0.8+0,0.07213073589929381,0.04834598278159977,0.0009037076394454957
Hedge,7,AdultIncome,0.8+0,0.04559127713425395,0.04834598278159977,0.0007255395425152049
Hedge,10,AdultIncome,0.8+0,0.03804702447573243,0.04834598278159977,0.0006368219562852924
Hedge,13,AdultIncome,0.8+0,0.032376135018188916,0.04834598278159977,0.0006368219562852924
Hedge,16,AdultIncome,0.8+0,0.030517375914485112,0.04834598278159977,0.0006138918580363671
Hedge,19,AdultIncome,0.8+0,0.029071972423554335,0.04834598278159977,0.0006138918580363671
Hedge,22,AdultIncome,0.8+0,0.028580016969160408,0.04834598278159977,0.0006091012020005876
Hedge,25,AdultIncome,0.8+0,0.028246923178638597,0.04834598278159977,0.0006091012020005876
Hedge,28,AdultIncome,0.8+0,0.02809478675252811,0.04834598278159977,0.0006075327845598594
Hedge,31,AdultIncome,0.8+0,0.028013295774452524,0.04834598278159977,0.0006075327845598594
Hedge,34,AdultIncome,0.8+0,0.027968040376400157,0.04834598278159977,0.00060712174673388
Hedge,37,AdultIncome,0.8+0,0.027949233290038546,0.04834598278159977,0.0006069870681144529
Hedge,40,AdultIncome,0.8+0,0.02793618277943627,0.04834598278159977,0.0006069870681144529
Hedge,43,AdultIncome,0.8+0,0.027931254058260687,0.04834598278159977,0.00060695176376009
Hedge,46,AdultIncome,0.8+0,0.027927833474601007,0.04834598278159977,0.00060695176376009
Hedge,49,AdultIncome,0.8+0,0.027926541539122964,0.04834598278159977,0.0006069425089929873
Prod,1,AdultIncome,0.8+0,0.1256579220025695,0.12630532073595224,0.0012630532073595224
Prod,4,AdultIncome,0.8+0,0.03191863897375104,0.04500248632521134,0.0005199114179281279
Prod,7,AdultIncome,0.8+0,0.014594046627971525,0.04500248632521134,0.00041007173308897074
Prod,10,AdultIncome,0.8+0,0.005832279472850325,0.04500248632521134,0.00041007173308897074
Prod,13,AdultIncome,0.8+0,0.002049214258340455,0.04500248632521134,0.00041007173308897074
Prod,16,AdultIncome,0.8+0,0.0012248478599840476,0.04500248632521134,0.0004276931417513067
Prod,19,AdultIncome,0.8+0,0.0004408421677669665,0.04500248632521134,0.00041651081791616235
Prod,22,AdultIncome,0.8+0,0.00027084143933090745,0.04500248632521134,0.0004176520886003292
Prod,25,AdultIncome,0.8+0,0.00011616021794908379,0.04500248632521134,0.0004186905144057852
Prod,28,AdultIncome,0.8+0,7.207759040997177e-05,0.04500248632521134,0.0004189864555523578
Prod,31,AdultIncome,0.8+0,3.15865753007627e-05,0.04500248632521134,0.0004192582850259215
Prod,34,AdultIncome,0.8+0,2.073714583760786e-05,0.04500248632521134,0.00041939758272151905
Prod,37,AdultIncome,0.8+0,8.98069879524366e-06,0.04500248632521134,0.00041952420865303973
Prod,40,AdultIncome,0.8+0,4.046700317593973e-06,0.04500248632521134,0.00041944316924526134
Prod,43,AdultIncome,0.8+0,2.5014216904340595e-06,0.04500248632521134,0.0004194535432078452
Prod,46,AdultIncome,0.8+0,1.4540054393296734e-06,0.04500248632521134,0.00041948009728833653
Prod,49,AdultIncome,0.8+0,5.711648091566309e-07,0.04500248632521134,0.00041946650165579813
GD,1,AdultIncome,0.8+0,0.1256579220025695,0.12630532073595224,0.0012630532073595224
GD,4,AdultIncome,0.8+0,0.20771234613950015,0.14193973147687722,0.0018139114868224765
GD,7,AdultIncome,0.8+0,0.06134112478760006,0.04500248632521134,0.0005677109232554285
GD,10,AdultIncome,0.8+0,0.054861811098678014,0.04500248632521134,0.0005983808810900045
GD,13,AdultIncome,0.8+0,0.07804740768816683,0.0554512390120577,0.0009174685458794557
GD,16,AdultIncome,0.8+0,0.09851612710002328,0.06342064800582346,0.0010808414302516535
GD,19,AdultIncome,0.8+0,0.10359385446478377,0.07260140716664168,0.0011134841294901182
GD,22,AdultIncome,0.8+0,0.10919530703860213,0.07636184611891282,0.0011395982888808892
GD,25,AdultIncome,0.8+0,0.11078860910404383,0.0774314820875588,0.0011615258262381318
GD,28,AdultIncome,0.8+0,0.11220699582865737,0.07797913570350556,0.001172752725365041
GD,31,AdultIncome,0.8+0,0.11254414755899696,0.07861003266907624,0.00117499591457596
GD,34,AdultIncome,0.8+0,0.11292907644883134,0.07886844806617399,0.0011767904659446935
GD,37,AdultIncome,0.8+0,0.11303856733305087,0.07894195289023734,0.0011782973148379919
GD,40,AdultIncome,0.8+0,0.11313947413194758,0.07900969493609411,0.0011787677457119996
GD,43,AdultIncome,0.8+0,0.11316755804886808,0.07902511001497357,0.001179201294805482
GD,46,AdultIncome,0.8+0,0.11319256205094905,0.07904533459846336,0.0011792999513103109
GD,49,AdultIncome,0.8+0,0.11319918301819433,0.07904937556890111,0.0011794136036038724
OGD,1,AdultIncome,0.85+0,0.1256579220025695,0.12630532073595224,0.0012630532073595224
OGD,4,AdultIncome,0.85+0,0.027182661805536735,0.04500248632521134,0.0004786360169408753
OGD,7,AdultIncome,0.85+0,0.014293282249652817,0.04500248632521134,0.00040308876337324885
OGD,10,AdultIncome,0.85+0,0.005622426078882113,0.04500248632521134,0.000391635821240926
OGD,13,AdultIncome,0.85+0,0.0029769296902148724,0.04500248632521134,0.0004181738384882395
OGD,16,AdultIncome,0.85+0,0.01630732098938617,0.04500248632521134,0.0005289467339311022
OGD,19,AdultIncome,0.85+0,0.008361554536722238,0.04500248632521134,0.0004756041959367495
OGD,22,AdultIncome,0.85+0,0.00017233108154057007,0.04500248632521134,0.0004183134209632389
OGD,25,AdultIncome,0.85+0,0.0006430649726883132,0.04500248632521134,0.00041515322985727484
OGD,28,AdultIncome,0.85+0,0.0021419898152813047,0.04500248632521134,0.00043385021670286914
OGD,31,AdultIncome,0.85+0,0.001040226539722912,0.04500248632521134,0.0004264537182357444
OGD,34,AdultIncome,0.85+0,5.4377271624474924e-05,0.04500248632521134,0.00041940629601559554
OGD,37,AdultIncome,0.85+0,8.455525300111692e-05,0.04500248632521134,0.00042003798323701617
OGD,40,AdultIncome,0.85+0,8.733000046519208e-06,0.04500248632521134,0.00041941170857713963
OGD,43,AdultIncome,0.85+0,3.4011267126496185e-05,0.04500248632521134,0.0004192420072739124
OGD,46,AdultIncome,0.85+0,0.00011512840391030958,0.04500248632521134,0.0004202432308331677
OGD,49,AdultIncome,0.85+0,5.624830139591918e-05,0.04500248632521134,0.0004198479493805607
Hedge,1,AdultIncome,0.85+0,0.1256579220025695,0.12630532073595224,0.0012630532073595224
Hedge,4,AdultIncome,0.85+0,0.06537019500422646,0.06013595437658509,0.0008583219096098798
Hedge,7,AdultIncome,0.85+0,0.03115933841179486,0.06013595437658509,0.0006832222090697864
Hedge,10,AdultIncome,0.85+0,0.01947872684017865,0.06013595437658509,0.0006469062295422454
Hedge,13,AdultIncome,0.85+0,0.012329485629200913,0.06013595437658509,0.0006181598080120392
Hedge,16,AdultIncome,0.85+0,0.007107203358747512,0.06013595437658509,0.0006084421482121287
Hedge,19,AdultIncome,0.85+0,0.004706472048349831,0.06013595437658509,0.0005992421435632503
Hedge,22,AdultIncome,0.85+0,0.0030828669246379847,0.06013595437658509,0.0005959301561253277
Hedge,25,AdultIncome,0.85+0,0.002037138162737085,0.06013595437658509,0.0005926788996242694
Hedge,28,AdultIncome,0.85+0,0.0016141690812719466,0.06013595437658509,0.0005913638540541734
Hedge,31,AdultIncome,0.85+0,0.0012298074974818984,0.06013595437658509,0.0005901688423612914
Hedge,34,AdultIncome,0.85+0,0.0009954483104602065,0.06013595437658509,0.0005894402004245408
Hedge,37,AdultIncome,0.85+0,0.0008994492305796248,0.06013595437658509,0.0005891417314104634
Hedge,40,AdultIncome,0.85+0,0.0008115908538237138,0.06013595437658509,0.0005888685725101753
Hedge,43,AdultIncome,0.85+0,0.0007577246903048671,0.06013595437658509,0.0005887010981891962
Hedge,46,AdultIncome,0.85+0,0.0007355943638189326,0.06013595437658509,0.0005886322931888184
Hedge,49,AdultIncome,0.85+0,0.0007153070997557529,0.06013595437658509,0.0005885692184206974
Prod,1,AdultIncome,0.85+0,0.1256579220025695,0.12630532073595224,0.0012630532073595224
Prod,4,AdultIncome,0.85+0,0.03106292185251405,0.0619816477004186,0.000639762662447564
Prod,7,AdultIncome,0.85+0,0.007522455497654321,0.0619816477004186,0.000639762662447564
Prod,10,AdultIncome,0.85+0,0.0017097059137240773,0.0619816477004186,0.0005919060477325188
Prod,13,AdultIncome,0.85+0,0.0007864364170391572,0.0619816477004186,0.0005919060477325188
Prod,16,AdultIncome,0.85+0,0.0007671750823625301,0.0619816477004186,0.0005919060477325188
Prod,19,AdultIncome,0.85+0,0.0003161128153047381,0.0619816477004186,0.0005871397807474404
Prod,22,AdultIncome,0.85+0,0.00017064109390817515,0.0619816477004186,0.0005904075194924401
Prod,25,AdultIncome,0.85+0,0.00011273999946553604,0.0619816477004186,0.0005885050892070524
Prod,28,AdultIncome,0.85+0,6.085507896583899e-05,0.0619816477004186,0.0005896345912297113
Prod,31,AdultIncome,0.85+0,0.0004177869194502685,0.0619816477004186,0.0005864572091169079
Prod,34,AdultIncome,0.85+0,2.7613290666526036e-05,0.0619816477004186,0.0005891483043955775
Prod,37,AdultIncome,0.85+0,1.989528277802891e-05,0.0619816477004186,0.0005891483043955775
Prod,40,AdultIncome,0.85+0,1.3623481758934616e-05,0.0619816477004186,0.0005892779188747876
Prod,43,AdultIncome,0.85+0,4.323681916939201e-06,0.0619816477004186,0.0005892779188747876
Prod,46,AdultIncome,0.85+0,6.6936897420278905e-06,0.0619816477004186,0.0005892779188747876
Prod,49,AdultIncome,0.85+0,2.0786985306331496e-06,0.0619816477004186,0.0005892479948392263
GD,1,AdultIncome,0.85+0,0.1256579220025695,0.12630532073595224,0.0012630532073595224
GD,4,AdultIncome,0.85+0,0.09982726439139623,0.07007277163102932,0.0009316633671059173
GD,7,AdultIncome,0.85+0,0.031212250696848604,0.04500248632521134,0.00044658460805090247
GD,10,AdultIncome,0.85+0,0.022239806483013422,0.04500248632521134,0.00041868854298754264
GD,13,AdultIncome,0.85+0,0.005637335377993392,0.04500248632521134,0.00041585610355933
GD,16,AdultIncome,0.85+0,0.019763200639857585,0.04500248632521134,0.00041585610355933
GD,19,AdultIncome,0.85+0,0.03413490381548627,0.04500248632521134,0.0004381096645772592
GD,22,AdultIncome,0.85+0,0.002351572465106941,0.04500248632521134,0.00041585610355933
GD,25,AdultIncome,0.85+0,0.008437969496114516,0.04500248632521134,0.00041585610355933
GD,28,AdultIncome,0.85+0,0.01045840656458344,0.04500248632521134,0.00041585610355933
GD,31,AdultIncome,0.85+0,0.01268130932461751,0.04500248632521134,0.00041585610355933
GD,34,AdultIncome,0.85+0,0.013357693001832368,0.04500248632521134,0.00041585610355933
GD,37,AdultIncome,0.85+0,0.014223432810151274,0.04500248632521134,0.00041585610355933
GD,40,AdultIncome,0.85+0,0.014505062126188675,0.04500248632521134,0.00041585610355933
GD,43,AdultIncome,0.85+0,0.014825374047972972,0.04500248632521134,0.00041585610355933
GD,46,AdultIncome,0.85+0,0.014917504863690168,0.04500248632521134,0.00041585610355933
GD,49,AdultIncome,0.85+0,0.015040649215248189,0.04500248632521134,0.00041585610355933
OGD,1,AdultIncome,0.9+0,0.1256579220025695,0.12630532073595224,0.0012630532073595224
OGD,4,AdultIncome,0.9+0,0.018746842660002535,0.04500248632521134,0.0004112339179003744
OGD,7,AdultIncome,0.9+0,0.11005532805357811,0.0708283010162251,0.0011583078734143642
OGD,10,AdultIncome,0.9+0,0.05761509107821711,0.04500248632521134,0.0008062593517323314
OGD,13,AdultIncome,0.9+0,0.007880361301751203,0.04500248632521134,0.00036656688432228996
OGD,16,AdultIncome,0.9+0,0.039066551544899346,0.04500248632521134,0.000681736918221336
