Algorithm,Iterations,Dataset,Learning Rate,Training Calibration Error,Testing Calibration Error,Testing Calibration Error (Ergodic),Validation Calibration Error
Prod,49,Bank Market,0.9+0,0.0033991601590065926,0.027545226371853304,0.00029100046995610157,0.035529636172399424
Prod,61,Bank Market,0.9+0,0.003383057282216641,0.02753647872854355,0.00029078002262332615,0.03551931037056671
Prod,73,Bank Market,0.9+0,0.0033784460142899887,0.027534718007617774,0.00029074541997177147,0.035517176553923606
Prod,85,Bank Market,0.9+0,0.0033772984340181985,0.027534021273432432,0.000290727543015076,0.035516365379973186
Prod,97,Bank Market,0.9+0,0.003376905979083899,0.027533865361854874,0.00029072426395390145,0.035516175337750755
GD,1,Bank Market,0.9+0,0.8386449914278715,0.834488351518726,0.00834488351518726,0.8279271465741543
GD,13,Bank Market,0.9+0,0.20614862346664548,0.07208761050846389,0.001480477949106089,0.06971652603236435
GD,25,Bank Market,0.9+0,0.05274604016229719,0.06480846894365129,0.0010310315301134204,0.06548404205270271
GD,37,Bank Market,0.9+0,0.1133628422069009,0.12220246317397811,0.0014063193663717494,0.12296491691570272
GD,49,Bank Market,0.9+0,0.14652021944875537,0.08733736549990448,0.0017287423110695515,0.08946943719628334
GD,61,Bank Market,0.9+0,0.1559183612640808,0.11918241898527912,0.001792175730438996,0.12100929599041087
GD,73,Bank Market,0.9+0,0.15858182490706316,0.08733736549990448,0.0013714079868575677,0.08946943719628334
GD,85,Bank Market,0.9+0,0.15933403213161215,0.08733736549990448,0.0013786423621128764,0.08946943719628334
GD,97,Bank Market,0.9+0,0.15954536570523253,0.08733736549990448,0.001380201672951822,0.08946943719628334
OGD,1,Bank Market,0.95+0,0.33729759981780333,0.3332135266733234,0.003332135266733234,0.32900845867798717
OGD,13,Bank Market,0.95+0,0.12980675093780403,0.11086406219998252,0.000858849687386071,0.1109840112387033
OGD,25,Bank Market,0.95+0,0.03436247310943996,0.03362636389869131,0.0002748493410977567,0.038340692046943736
OGD,37,Bank Market,0.95+0,0.014669011482645546,0.04396970661221745,0.0003309346974201726,0.05143969585538737
OGD,49,Bank Market,0.95+0,0.004734209023469872,0.04133955903178294,0.00038290291645888785,0.047648868946280044
OGD,61,Bank Market,0.95+0,0.0037197563052015175,0.035005861477682615,0.00030910505076286077,0.038982658535312645
OGD,73,Bank Market,0.95+0,0.003260615202624483,0.03610766509796878,0.00033368641684914155,0.040331178242164166
OGD,85,Bank Market,0.95+0,0.003061626898541273,0.036114383685990195,0.0003356122218777568,0.04033647718233706
OGD,97,Bank Market,0.95+0,0.002963687917252084,0.03568339567935026,0.00032934387411721997,0.03992582756637123
Hedge,1,Bank Market,0.95+0,0.5743469296058834,0.5702285451171802,0.005702285451171803,0.5649094378467787
Hedge,13,Bank Market,0.95+0,0.009646391969822832,0.010895343547810922,0.0001753549642052802,0.015506908234569773
Hedge,25,Bank Market,0.95+0,0.006726287987395414,0.025746298216485698,0.0003817405878876039,0.022109556746815195
Hedge,37,Bank Market,0.95+0,0.004836601088361517,0.018122273313236376,0.00014944089099123569,0.01667883544659255
Hedge,49,Bank Market,0.95+0,0.0026687301071764476,0.01285765786596811,0.000190171137527933,0.013192683185596176
Hedge,61,Bank Market,0.95+0,0.0032377628817334535,0.015056523839456255,0.0002218772923868247,0.012411495321563649
Hedge,73,Bank Market,0.95+0,0.002285720296815405,0.015121026963945086,0.00019795344375014037,0.012420443476500866
Hedge,85,Bank Market,0.95+0,0.0020980623976158386,0.015121026963945086,0.00019750739175077294,0.012420443476500866
Hedge,97,Bank Market,0.95+0,0.0020333204074349893,0.014899970394530745,0.00019238523052180612,0.012076507007906509
Prod,1,Bank Market,0.95+0,0.48553177308552475,0.48142624401139006,0.004814262440113901,0.47652453329162725
Prod,13,Bank Market,0.95+0,0.014678898997404618,0.01185626688806343,0.00020907143172539154,0.012746797445008584
Prod,25,Bank Market,0.95+0,0.00870330223153791,0.009724368572350796,0.00018309652918169778,0.009674021705664997
Prod,37,Bank Market,0.95+0,0.007368590573536066,0.007098859751714642,0.00013187370423927984,0.013715928545967404
Prod,49,Bank Market,0.95+0,0.0036782981835784168,0.005416374026603362,0.0001081071666562136,0.011833298826403525
Prod,61,Bank Market,0.95+0,0.003169844431231561,0.005479300193537239,0.00011168402050676691,0.01108560979693422
Prod,73,Bank Market,0.95+0,0.0028969440906150674,0.005362365814133463,0.00010204978671515895,0.010973514565163382
Prod,85,Bank Market,0.95+0,0.002724451325876191,0.005329934133395272,0.00010130189559045195,0.010832670179403798
Prod,97,Bank Market,0.95+0,0.0026444937726399927,0.005320193864435406,0.00010147983197584246,0.01075736689881912
GD,1,Bank Market,0.95+0,0.8386449914278715,0.834488351518726,0.00834488351518726,0.8279271465741543
GD,13,Bank Market,0.95+0,0.47054573641142605,0.4651345494535677,0.0046756746009939485,0.46054335762837273
GD,25,Bank Market,0.95+0,0.11440418494220637,0.11013308244241743,0.0011256599308824393,0.10710793838614127
GD,37,Bank Market,0.95+0,0.022174897432950456,0.05049646922722306,0.0004921290595246315,0.05159930530790354
GD,49,Bank Market,0.95+0,0.18643440578019532,0.07731356163998078,0.0018122730848049726,0.06815289656782748
GD,61,Bank Market,0.95+0,0.046159124357233836,0.11260569417933293,0.0016219441208853433,0.11626797441798829
GD,73,Bank Market,0.95+0,0.03944059268902051,0.06503643058103946,0.001247315212239588,0.05810550091321297
GD,85,Bank Market,0.95+0,0.069214549857463,0.11504180306183254,0.001621395838841904,0.11855080203691666
GD,97,Bank Market,0.95+0,0.010797604914195224,0.12397380037860631,0.0015730237228561178,0.12576593572341632
OGD,1,Bank Market,0.8+0,0.40790472548395473,0.40381043241860204,0.004038104324186021,0.3992735385068548
OGD,13,Bank Market,0.8+0,0.020632498700551113,0.020208993601269154,0.00025568992045270236,0.020065843163534665
OGD,25,Bank Market,0.8+0,0.01711293989910711,0.01995320416915223,0.00024119130614393732,0.020065843163534665
OGD,37,Bank Market,0.8+0,0.016881782443054726,0.019936324629747735,0.00024023882599586582,0.020065843163534665
OGD,49,Bank Market,0.8+0,0.01686594681907798,0.019935167921815256,0.00024017357450534075,0.020065843163534665
OGD,61,Bank Market,0.8+0,0.016864858836173356,0.019935088448759127,0.0002401690914115725,0.020065843163534665
OGD,73,Bank Market,0.8+0,0.01686478407165701,0.019935082987484594,0.00024016878334022165,0.020065843163534665
OGD,85,Bank Market,0.8+0,0.01686477893388378,0.019935082612188994,0.00024016876216974102,0.020065843163534665
OGD,97,Bank Market,0.8+0,0.016864778580818755,0.01993508258639889,0.0002401687607149166,0.020065843163534665
Hedge,1,Bank Market,0.8+0,0.6148846805171353,0.6107604284534138,0.006107604284534138,0.6052508095849484
Hedge,13,Bank Market,0.8+0,0.04125202690129388,0.039877003481587514,0.0004478861024227235,0.040682440341380716
Hedge,25,Bank Market,0.8+0,0.03311183279426243,0.0317889649407166,0.0003639823494001252,0.03242909281720074
Hedge,37,Bank Market,0.8+0,0.032575157554388987,0.031255728267615725,0.0003584435116810998,0.0318849574803698
Hedge,49,Bank Market,0.8+0,0.032538382937685746,0.031219189271946918,0.00035806394019185513,0.0318476716751753
Hedge,61,Bank Market,0.8+0,0.03253585630251666,0.031216678825345897,0.0003580378612119211,0.031845109918312506
Hedge,73,Bank Market,0.8+0,0.032535682675817766,0.031216506311102038,0.0003580360691015542,0.03184493387810201
Hedge,85,Bank Market,0.8+0,0.032535670744292956,0.031216494456024476,0.00035803594594877833,0.03184492178072208
Hedge,97,Bank Market,0.8+0,0.032535669924364824,0.031216493641349898,0.00035803593748578554,0.031844920949396456
Prod,1,Bank Market,0.8+0,0.5552251714425667,0.5511095547036272,0.005511095547036272,0.5458803122289679
Prod,13,Bank Market,0.8+0,0.02006699271952603,0.022234317073864383,0.00023305221091204383,0.021850720286234238
Prod,25,Bank Market,0.8+0,0.029581009868420664,0.026148367782603505,0.00023860113452538748,0.029493237576738617
Prod,37,Bank Market,0.8+0,0.028529137545664326,0.025480431148504984,0.00023955025219410048,0.02883269634438727
Prod,49,Bank Market,0.8+0,0.02845672212229214,0.025434440176854905,0.00023961560878332222,0.028787214433002285
Prod,61,Bank Market,0.8+0,0.02845174529419012,0.02543127936299107,0.0002396201005575517,0.028784088604518185
Prod,73,Bank Market,0.8+0,0.02845140328565611,0.025431062151122435,0.0002396204092334361,0.028783873796849567
Prod,85,Bank Market,0.8+0,0.028451379782996288,0.025431047224427825,0.00023962043044549412,0.02878385903537048
Prod,97,Bank Market,0.8+0,0.028451378167905498,0.025431046198673122,0.00023962043190317567,0.028783858020969205
GD,1,Bank Market,0.8+0,0.8386449914278715,0.834488351518726,0.00834488351518726,0.8279271465741543
GD,13,Bank Market,0.8+0,0.022666316923830393,0.17407258743733406,0.0020130467436530073,0.15962122324371208
GD,25,Bank Market,0.8+0,0.08334270841063592,0.08413660898459727,0.0010940867868746284,0.0877625773352389
GD,37,Bank Market,0.8+0,0.0872685055366709,0.08662850581763117,0.001143313746733598,0.09036440757384569
GD,49,Bank Market,0.8+0,0.08754176843610087,0.08679761941914109,0.0011467402869620733,0.09054098185105304
GD,61,Bank Market,0.8+0,0.0875607212676713,0.08680913431997798,0.0011469779432262599,0.09055300474734426
GD,73,Bank Market,0.8+0,0.08756195228335378,0.08680996923926003,0.0011469933793676708,0.09055387650022183
GD,85,Bank Market,0.8+0,0.08756203763934203,0.08681002617245703,0.0011469944492051433,0.09055393594510396
GD,97,Bank Market,0.8+0,0.08756204377587996,0.08681002989484535,0.0011469945266248422,0.09055393983171048
Hedge-Hedge,1,Bank Market,0.95+0.98,0.5743469296058834,0.5702285451171802,0.005702285451171803,0.5649094378467787
Hedge-Hedge,13,Bank Market,0.95+0.98,0.0907561931999479,0.08656079292512764,0.0008749462482945517,0.08363963528816852
Hedge-Hedge,25,Bank Market,0.95+0.98,0.0907561931999479,0.08656079292512764,0.0008749462482945517,0.08363963528816852
Hedge-Hedge,37,Bank Market,0.95+0.98,0.07840205170423567,0.08205594064690756,0.0008112210874258002,0.08423326513400374
Hedge-Hedge,49,Bank Market,0.95+0.98,0.07840205170423567,0.08205594064690756,0.0008112210874258002,0.08423326513400374
Hedge-Hedge,61,Bank Market,0.95+0.98,0.06612993253056547,0.06982310712322627,0.0006888927521889873,0.07205439533562367
Hedge-Hedge,73,Bank Market,0.95+0.98,0.09214146669696001,0.0947234864493024,0.0007227696165255718,0.0966815171582698
Hedge-Hedge,85,Bank Market,0.95+0.98,0.09214146669696001,0.0947234864493024,0.0007591425566024808,0.0966815171582698
Hedge-Hedge,97,Bank Market,0.95+0.98,0.09178695573703169,0.09459577672610528,0.0007740377223703245,0.09655724344738095
Hedge-Hedge,1,Bank Market,0.9+0.98,0.5877861772742677,0.583665847542128,0.00583665847542128,0.5782835810561181
Hedge-Hedge,13,Bank Market,0.9+0.98,0.13903247648633318,0.13468253361450008,0.0013571823063308992,0.13154909250367966
Hedge-Hedge,25,Bank Market,0.9+0.98,0.13903247648633318,0.13468253361450008,0.0013571823063308992,0.13154909250367966
Hedge-Hedge,37,Bank Market,0.9+0.98,0.07327712241376594,0.06913767634272376,0.0007017337336131359,0.06629337876237582
Hedge-Hedge,49,Bank Market,0.9+0.98,0.057539025569898636,0.056059648663598756,0.0006129171154532184,0.057195837733432925
Hedge-Hedge,61,Bank Market,0.9+0.98,0.05580803684839067,0.05433975067231171,0.000595718135540348,0.055440787265201366
Hedge-Hedge,73,Bank Market,0.9+0.98,0.8386449914278715,0.834488351518726,0.00834488351518726,0.8279271465741543
Hedge-Hedge,85,Bank Market,0.9+0.98,0.8384377246136884,0.8342805317781898,0.008342805317781898,0.82772035857011
Hedge-Hedge,97,Bank Market,0.9+0.98,0.8382015949511925,0.8340451580167036,0.008340451580167036,0.8274860231326538
OGD-OGD,1,Bank Market,0.95+0.98,0.33729759981780333,0.3332135266733234,0.003332135266733234,0.32900845867798717
OGD-OGD,13,Bank Market,0.95+0.98,0.05018293001929732,0.048750684830389836,0.0005358027302722481,0.04973748819017765
OGD-OGD,25,Bank Market,0.95+0.98,0.04400027783647476,0.04620225397807053,0.000422010564979859,0.05006772164768874
OGD-OGD,37,Bank Market,0.95+0.98,0.04400027783647476,0.04620225397807053,0.0006086373380247645,0.05006772164768874
OGD-OGD,49,Bank Market,0.95+0.98,0.04400027783647476,0.04620225397807053,0.0006435442369240353,0.05006772164768874
OGD-OGD,61,Bank Market,0.95+0.98,0.015085461455744749,0.028603430373662954,0.0004472622212279026,0.03294239194024215
OGD-OGD,73,Bank Market,0.95+0.98,0.015085461455744749,0.025812342301993804,0.00041534389930347206,0.03022915663343607
OGD-OGD,85,Bank Market,0.95+0.98,0.014267512462387225,0.02742000371210416,0.0004383127955626018,0.03178451346835706
OGD-OGD,97,Bank Market,0.95+0.98,0.011859532266257706,0.030151827943955135,0.0004813169907332361,0.034401585649544604
OGD-OGD,1,Bank Market,0.9+0.98,0.36034683094812564,0.3562594215777885,0.0035625942157778852,0.3519460311975624
OGD-OGD,13,Bank Market,0.9+0.98,0.08820697204332018,0.08401973236478116,0.0008446595209455784,0.08110978432155906
OGD-OGD,25,Bank Market,0.9+0.98,0.07859335372460327,0.08106841987038355,0.0006319874482295255,0.08356325018987643
OGD-OGD,37,Bank Market,0.9+0.98,0.07859335372460327,0.08106841987038355,0.0006951052155597662,0.08356325018987643
OGD-OGD,49,Bank Market,0.9+0.98,0.07391615343552267,0.07938349606893978,0.0006774127922098605,0.08192365902854308
OGD-OGD,61,Bank Market,0.9+0.98,0.0717413243529432,0.07860003137663944,0.0006640304523310386,0.08116127334462606
OGD-OGD,73,Bank Market,0.9+0.98,0.07112151191018459,0.07837674892716366,0.0006602149948649907,0.0809439982783425
OGD-OGD,85,Bank Market,0.9+0.98,0.07094601193045472,0.07831352647041086,0.0006591345204379906,0.08088247681297958
OGD-OGD,97,Bank Market,0.9+0.98,0.07089640988479867,0.07829565773224278,0.0006588291327847633,0.0808650888307221
Hedge-Hedge,1,Bank Market,0.95+0.99,0.5743469296058831,0.57022854511718,0.0057022854511718,0.5649094378467787
Hedge-Hedge,13,Bank Market,0.95+0.99,0.0907561931999479,0.08656079292512764,0.0008749462482945517,0.08363963528816852
Hedge-Hedge,25,Bank Market,0.95+0.99,0.0907561931999479,0.08656079292512764,0.0008749462482945517,0.08363963528816852
Hedge-Hedge,37,Bank Market,0.95+0.99,0.07840205170423567,0.08205594064690756,0.0008112210874258002,0.08423326513400378
Hedge-Hedge,49,Bank Market,0.95+0.99,0.07840205170423567,0.08205594064690756,0.0008112210874258002,0.08423326513400378
Hedge-Hedge,61,Bank Market,0.95+0.99,0.06675792526146014,0.07044908951651936,0.0006951525761219182,0.0726776162802423
Hedge-Hedge,73,Bank Market,0.95+0.99,0.06682538981732321,0.07987477826435034,0.0006923120319544197,0.08285602981661486
Hedge-Hedge,85,Bank Market,0.95+0.99,0.09245435650090549,0.09421017521818259,0.0007372143589147041,0.09619410343798343
Hedge-Hedge,97,Bank Market,0.95+0.99,0.09245435650090549,0.09421017521818259,0.000756387596951643,0.09619410343798343
Hedge-Hedge,1,Bank Market,0.9+0.99,0.5877861772742677,0.583665847542128,0.00583665847542128,0.5782835810561181
Hedge-Hedge,13,Bank Market,0.9+0.99,0.13903247648633318,0.13468253361450008,0.0013571823063308992,0.13154909250367966
Hedge-Hedge,25,Bank Market,0.9+0.99,0.13903247648633318,0.13468253361450008,0.0013571823063308992,0.13154909250367966
Hedge-Hedge,37,Bank Market,0.9+0.99,0.0634198158042726,0.05931192505727856,0.0006443216675797769,0.0604004797641547
Hedge-Hedge,49,Bank Market,0.9+0.99,0.054529312834432436,0.053069219654003706,0.0005830128253572679,0.054144288246142924
Hedge-Hedge,61,Bank Market,0.9+0.99,0.05283697860428496,0.051387728488376076,0.0005661979137009917,0.052428429589110676
Hedge-Hedge,73,Bank Market,0.9+0.99,0.05236299184947752,0.050916778644878445,0.0005614884152660153,0.05194785414363008
Hedge-Hedge,85,Bank Market,0.9+0.99,0.05222944040639985,0.05078408288792244,0.0005601614576964553,0.05181244625807075
Hedge-Hedge,97,Bank Market,0.9+0.99,0.052191746752547244,0.0507466307435269,0.0005597869362524998,0.05177422864057785
OGD-OGD,1,Bank Market,0.95+0.99,0.33729759981780333,0.3332135266733234,0.003332135266733234,0.32900845867798717
OGD-OGD,13,Bank Market,0.95+0.99,0.05018293001929732,0.048750684830389836,0.0005359222884072545,0.04973748819017765
OGD-OGD,25,Bank Market,0.95+0.99,0.044000277836474734,0.04620225397807053,0.0003978279879687729,0.05006772164768871
OGD-OGD,37,Bank Market,0.95+0.99,0.044000277836474734,0.04620225397807053,0.0005955039536420525,0.05006772164768871
OGD-OGD,49,Bank Market,0.95+0.99,0.044000277836474734,0.04620225397807053,0.0006434895112253766,0.05006772164768871
OGD-OGD,61,Bank Market,0.95+0.99,0.017525006249801335,0.03318837573234563,0.0005092704910448021,0.037403979982888566
OGD-OGD,73,Bank Market,0.95+0.99,0.017032781148167846,0.025314799729659825,0.00042996076506906513,0.029725975666703812
OGD-OGD,85,Bank Market,0.95+0.99,0.01481038282607169,0.030214885055968563,0.0005067591792026778,0.03442245336876835
OGD-OGD,97,Bank Market,0.95+0.99,0.014197037597630389,0.03382383857967208,0.0005651488529359142,0.03787093151436524
OGD-OGD,1,Bank Market,0.9+0.99,0.36034683094812564,0.3562594215777885,0.0035625942157778852,0.3519460311975624
OGD-OGD,13,Bank Market,0.9+0.99,0.08820697204332018,0.08401973236478116,0.0008446595209455784,0.08110978432155906
OGD-OGD,25,Bank Market,0.9+0.99,0.078593353724603,0.08106841987038325,0.0006138762755088334,0.08356325018987618
OGD-OGD,37,Bank Market,0.9+0.99,0.078593353724603,0.08106841987038325,0.000688934040714089,0.08356325018987618
OGD-OGD,49,Bank Market,0.9+0.99,0.07487788100940877,0.07972995069555204,0.0006785667243788319,0.08226079234169945
OGD-OGD,61,Bank Market,0.9+0.99,0.0727167484488301,0.07895142006518849,0.0006653633872870668,0.08150320796947003
OGD-OGD,73,Bank Market,0.9+0.99,0.0721008268802107,0.0787295392718403,0.0006615988650340835,0.0812872968479513
OGD-OGD,85,Bank Market,0.9+0.99,0.07192642759093949,0.07866671332997635,0.0006605328065090002,0.08122616122929943
OGD-OGD,97,Bank Market,0.9+0.99,0.07187713655559508,0.07864895663077233,0.0006602314927490405,0.08120888227161337
Hedge-Hedge,1,Bank Market,0.95+0.95,0.5743469296058831,0.57022854511718,0.0057022854511718,0.5649094378467787
Hedge-Hedge,13,Bank Market,0.95+0.95,0.0907561931999479,0.08656079292512764,0.0008749462482945517,0.08363963528816852
Hedge-Hedge,25,Bank Market,0.95+0.95,0.0907561931999479,0.08656079292512764,0.0008749462482945517,0.08363963528816852
Hedge-Hedge,37,Bank Market,0.95+0.95,0.07968943272128916,0.08333920048494312,0.0008240536858061557,0.08551086402020326
Hedge-Hedge,49,Bank Market,0.95+0.95,0.07968943272128916,0.08333920048494312,0.0008240536858061557,0.08551086402020326
Hedge-Hedge,61,Bank Market,0.95+0.95,0.06748215071572955,0.07117099657187878,0.0007023716466755124,0.073396338726414
Hedge-Hedge,73,Bank Market,0.95+0.95,0.06748215071572955,0.07117099657187878,0.0007023716466755124,0.073396338726414
Hedge-Hedge,85,Bank Market,0.95+0.95,0.09281519309860879,0.09540253148599957,0.0007475521337225736,0.09733386799255332
Hedge-Hedge,97,Bank Market,0.95+0.95,0.09281519309860879,0.09540253148599957,0.000766876874444526,0.09733386799255332
Hedge-Hedge,1,Bank Market,0.9+0.95,0.5877861772742677,0.583665847542128,0.00583665847542128,0.5782835810561181
Hedge-Hedge,13,Bank Market,0.9+0.95,0.13903247648633318,0.13468253361450008,0.0013571823063308992,0.13154909250367966
Hedge-Hedge,25,Bank Market,0.9+0.95,0.13903247648633318,0.13468253361450008,0.0013571823063308992,0.13154909250367966
Hedge-Hedge,37,Bank Market,0.9+0.95,0.07327712241376594,0.06913767634272376,0.0007017337336131359,0.06629337876237582
Hedge-Hedge,49,Bank Market,0.9+0.95,0.05753902556989866,0.056059648663598756,0.0006129171154532184,0.05719583773343295
Hedge-Hedge,61,Bank Market,0.9+0.95,0.05580803684839067,0.05433975067231169,0.0005957181355403478,0.055440787265201366
Hedge-Hedge,73,Bank Market,0.9+0.95,0.05532317640635433,0.05385799681109271,0.0005909005969281579,0.05494918698193574
Hedge-Hedge,85,Bank Market,0.9+0.95,0.05518655742676394,0.05372225317183649,0.0005895431605355958,0.054810668919327954
Hedge-Hedge,97,Bank Market,0.9+0.95,0.055147997691298724,0.05368394049495581,0.000589160033766789,0.054771573181185695
OGD-OGD,1,Bank Market,0.95+0.95,0.33729759981780333,0.3332135266733234,0.003332135266733234,0.32900845867798717
OGD-OGD,13,Bank Market,0.95+0.95,0.05018293001929732,0.048750684830389836,0.0005367088893400248,0.04973748819017765
OGD-OGD,25,Bank Market,0.95+0.95,0.04400027783647476,0.04620225397807053,0.0003281272364259379,0.05006772164768874
OGD-OGD,37,Bank Market,0.95+0.95,0.04400027783647476,0.04620225397807053,0.000515765216950389,0.05006772164768874
OGD-OGD,49,Bank Market,0.95+0.95,0.04400027783647476,0.04620225397807053,0.0005828475258361876,0.05006772164768874
OGD-OGD,61,Bank Market,0.95+0.95,0.015085461455744749,0.02654306184137208,0.0003390361460722485,0.03093745733623306
OGD-OGD,73,Bank Market,0.95+0.95,0.015085461455744749,0.026185474709501232,0.0003395637873203811,0.03059079782084921
OGD-OGD,85,Bank Market,0.95+0.95,0.014383817067210687,0.027833075384130542,0.00036425658231958787,0.03218825321545655
OGD-OGD,97,Bank Market,0.95+0.95,0.013307858310004006,0.029496136826464195,0.00038997598609760584,0.03379136650699989
OGD-OGD,1,Bank Market,0.9+0.95,0.36034683094812564,0.3562594215777885,0.0035625942157778852,0.3519460311975624
OGD-OGD,13,Bank Market,0.9+0.95,0.08820697204332018,0.08401973236478127,0.0008446595209455795,0.08110978432155931
OGD-OGD,25,Bank Market,0.9+0.95,0.06984923749753083,0.07225527449005603,0.0005440023777313197,0.07509656178069035
OGD-OGD,37,Bank Market,0.9+0.95,0.06984923749753083,0.07225527449005603,0.0006085388741232533,0.07509656178069035
OGD-OGD,49,Bank Market,0.9+0.95,0.06784061185723493,0.07153168325163375,0.0006105659608356818,0.07439243866371693
OGD-OGD,61,Bank Market,0.9+0.95,0.06557997221719297,0.07071730599588813,0.0005971984925755391,0.07359997211456658
OGD-OGD,73,Bank Market,0.9+0.95,0.0649357872153983,0.0704852435279646,0.000593387493461668,0.07337415325500839
OGD-OGD,85,Bank Market,0.9+0.95,0.06475339282164504,0.07041953741398804,0.000592308299121973,0.07331021495487319
OGD-OGD,97,Bank Market,0.9+0.95,0.06470184272295096,0.07040096690537448,0.000592003274679028,0.07329214408320639
Hedge-Hedge,1,Bank Market,0.95+0.9,0.5743469296058834,0.5702285451171802,0.005702285451171803,0.5649094378467787
Hedge-Hedge,13,Bank Market,0.95+0.9,0.0907561931999479,0.08656079292512764,0.0008749462482945517,0.08363963528816852
Hedge-Hedge,25,Bank Market,0.95+0.9,0.0907561931999479,0.08656079292512764,0.0008749462482945517,0.08363963528816852
Hedge-Hedge,37,Bank Market,0.95+0.9,0.06005823407216329,0.0637708454562291,0.0006283701355190157,0.06602883251852196
Hedge-Hedge,49,Bank Market,0.95+0.9,0.089116316170839,0.09167445431252298,0.0007878058026027015,0.09375234670462787
Hedge-Hedge,61,Bank Market,0.95+0.9,0.089116316170839,0.09167445431252298,0.0008320141350484207,0.09375234670462787
Hedge-Hedge,73,Bank Market,0.95+0.9,0.0865445783191965,0.09074800642714524,0.0008248600379942583,0.09285082477052058
Hedge-Hedge,85,Bank Market,0.95+0.9,0.07503963323987428,0.08660344245717588,0.0007552642580768852,0.08881776971668401
Hedge-Hedge,97,Bank Market,0.95+0.9,0.06843097106091509,0.08422272503803363,0.0007151753174156404,0.08650110516798885
Hedge-Hedge,1,Bank Market,0.9+0.9,0.5877861772742677,0.583665847542128,0.00583665847542128,0.5782835810561181
Hedge-Hedge,13,Bank Market,0.9+0.9,0.13903247648633318,0.13468253361450008,0.0013571823063308992,0.13154909250367966
Hedge-Hedge,25,Bank Market,0.9+0.9,0.13903247648633318,0.13468253361450008,0.0013571823063308992,0.13154909250367966
Hedge-Hedge,37,Bank Market,0.9+0.9,0.0634198158042726,0.05931192505727856,0.0006443216675797768,0.060400479764154684
Hedge-Hedge,49,Bank Market,0.9+0.9,0.054529312834432436,0.053069219654003706,0.0005830128253572679,0.054144288246142924
Hedge-Hedge,61,Bank Market,0.9+0.9,0.052836978604284865,0.05138772848837596,0.0005661979137009905,0.052428429589110565
Hedge-Hedge,73,Bank Market,0.9+0.9,0.05236299184947752,0.05091677864487839,0.0005614884152660148,0.05194785414363008
Hedge-Hedge,85,Bank Market,0.9+0.9,0.052229440406399485,0.05078408288792241,0.000560161457696455,0.051812446258070494
Hedge-Hedge,97,Bank Market,0.9+0.9,0.052191746752547175,0.05074663074352689,0.0005597869362524997,0.05177422864057777
OGD-OGD,1,Bank Market,0.95+0.9,0.33729759981780333,0.3332135266733234,0.003332135266733234,0.32900845867798717
OGD-OGD,13,Bank Market,0.95+0.9,0.05018293001929732,0.048750684830389836,0.0005366731103646102,0.04973748819017765
OGD-OGD,25,Bank Market,0.95+0.9,0.044000277836474734,0.04620225397807053,0.00039595551255050494,0.05006772164768871
OGD-OGD,37,Bank Market,0.95+0.9,0.044000277836474734,0.04620225397807053,0.0006067455612243475,0.05006772164768871
OGD-OGD,49,Bank Market,0.95+0.9,0.044000277836474734,0.04620225397807053,0.0006524703717854844,0.05006772164768871
OGD-OGD,61,Bank Market,0.95+0.9,0.017525006249801335,0.03113535354256509,0.0004948185777370169,0.03540619406906813
OGD-OGD,73,Bank Market,0.95+0.9,0.017525006249801335,0.02538599815560193,0.0004379619998829852,0.029815665992945332
OGD-OGD,85,Bank Market,0.95+0.9,0.012405893812118311,0.030904902182344218,0.0005253849250609773,0.03509891669985753
OGD-OGD,97,Bank Market,0.95+0.9,0.011503276612271011,0.03471779379592565,0.0005872834731953724,0.03874077853996351
OGD-OGD,1,Bank Market,0.9+0.9,0.36034683094812564,0.3562594215777885,0.0035625942157778852,0.3519460311975624
OGD-OGD,13,Bank Market,0.9+0.9,0.08820697204332018,0.08401973236478141,0.0008446595209455809,0.08110978432155937
OGD-OGD,25,Bank Market,0.9+0.9,0.06984923749753083,0.07225527449005603,0.0005124648194192312,0.07509656178069035
OGD-OGD,37,Bank Market,0.9+0.9,0.06984923749753083,0.07225527449005603,0.0005883765191269512,0.07509656178069035
OGD-OGD,49,Bank Market,0.9+0.9,0.06822638335936954,0.07167065433383926,0.0005927231191776144,0.07452767074831919
OGD-OGD,61,Bank Market,0.9+0.9,0.06597115564081481,0.07085822667929993,0.0005792311468575269,0.07373710134662632
OGD-OGD,73,Bank Market,0.9+0.9,0.06532850755292653,0.07062671787225491,0.0005753846773353064,0.07351182125177781
OGD-OGD,85,Bank Market,0.9+0.9,0.06514654789757214,0.07056116836929162,0.0005742954405587766,0.07344803534905829
OGD-OGD,97,Bank Market,0.9+0.9,0.06509512063508248,0.07054264211143299,0.0005739875778754497,0.073430007537586
OGD,1,Bank Market,0.85+0,0.38189031047197414,0.37512399884542497,0.00375123998845425,0.3921844917554377
OGD,13,Bank Market,0.85+0,0.009370676005464313,0.021475010437181866,0.00024979516090121615,0.01568681264769959
OGD,25,Bank Market,0.85+0,0.006244980434031047,0.03040205815608232,0.00026162867776819624,0.01568681264769959
OGD,37,Bank Market,0.85+0,0.005787268710217596,0.03051723272305615,0.0002727407574253847,0.01568681264769959
OGD,49,Bank Market,0.85+0,0.005730715469600088,0.030538176570762056,0.0002742507026239356,0.01568681264769959
OGD,61,Bank Market,0.85+0,0.005722529034060074,0.030541937048618156,0.00027445665799855827,0.01568681264769959
